Title,Author,Date,Link
Genetic and compound screens uncover factors modulating cancer cell response to indisulam,"Ziva Pogacar, Kelvin Groot, Fleur Jochems, Matheus Dos Santos Dias, Ben Morris, Mieke Roosen, Leyma Wardak, Giulia De Conti, Arno Velds, Cor Lieftink, Roderick L. Beijersbergen, René Bernards, Rodrigo Leite de Oliveira",2021.12.20.473451;,https://www.biorxiv.org/content/10.1101/2021.12.20.473451v1
Antibodies to ILT3 abrogate myeloid immunosuppression and enable tumor killing,"Philip E. Brandish, Anthony Palmieri, Gulesi Ayanoglu, Jeanne Baker, Raphael Bueno, Alan Byford, Michael Caniga, Craig Chappell, Holly Cherwinski, Daniel J. Cua, Xiaoyan Du, Laurence Fayadat-Dilman, Brian E. Hall, Hassan Issafras, Barbara Joyce-Shaikh, Veronica Juan, Rachel D. Levy, Andrey Loboda, Jared Lunceford, Carl Mieczkowski, Michael Meehl, Yujie Qu, Michael Rosenzweig, Latika Singh, Peter Stivers, Peter J. Tramontozzi, Kimberly Vermilya, Karin Vroom, Douglas C. Wilson, Chungsheng Zhang, Jie Zhang-Hoover",2021.12.18.472552;,https://www.biorxiv.org/content/10.1101/2021.12.18.472552v1
Quantifying the patterns of metabolic plasticity and heterogeneity along the epithelial-hybrid-mesenchymal spectrum in cancer,"Srinath Muralidharan, Sarthak Sahoo, Aryamaan Saha, Sanjay Chandran, Sauma Suvra Majumdar, Herbert Levine, Mohit Kumar Jolly",2021.12.18.473275;,https://www.biorxiv.org/content/10.1101/2021.12.18.473275v1
Endothelial Rbpj is essential for the education of tumour-associated macrophages,"Ronja Mülfarth, Elisenda Alsina-Sanchis, Iris Moll, Sarah Böhn, Lena Wiedmann, Lorea Jordana, Tara Ziegelbauer, Jacqueline Taylor, Francesca De Angelis Rigotti, Adrian Stögbauer, Benedetto Daniele Giaimo, Adelheid Cerwenka, Tilman Borggrefe, Andreas Fischer, Juan Rodriguez-Vita",2021.12.20.473423;,https://www.biorxiv.org/content/10.1101/2021.12.20.473423v1
Examining Batch Effect in Histopathology as a Distributionally Robust Optimization Problem,"Surya Narayanan Hari, Jackson Nyman, Nicita Mehta, Haitham Elmarakeby, Bowen Jiang, Felix Dietlein, Jacob Rosenthal, Eshna Sengupta, Alexander Chowdhury, Renato Umeton, Eliezer M. Van Allen",2021.09.14.460365;,https://www.biorxiv.org/content/10.1101/2021.09.14.460365v2
Inter- and intra-tumor heterogeneity in EMT states confers functional diversity in cells that lead collective invasion,"Apsra Nasir, Sharon Camacho, Alec T. McIntosh, Garrett T. Graham, Raneen Rahhal, Molly E. Huysman, Anna T. Riegel, Gray W. Pearson",2020.11.14.383232;,https://www.biorxiv.org/content/10.1101/2020.11.14.383232v2
Serum glycoprotein markers in non-alcoholic steato-hepatitis and hepatocellular carcinoma,"Prasanna Ramachandran, Gege Xu, Hector H. Huang, Rachel Rice, Bo Zhou, Klaus Lind-paintner, Daniel Serie",2021.09.30.462486;,https://www.biorxiv.org/content/10.1101/2021.09.30.462486v2
A single-cell atlas of breast cancer cell lines to study tumour heterogeneity and drug response,"G Gambardella, G Viscido, B Tumaini, A Isacchi, R Bosotti, D di Bernardo",2021.03.02.433590;,https://www.biorxiv.org/content/10.1101/2021.03.02.433590v4
Dose-dependent thresholds of dexamethasone destabilize CAR T-cell treatment efficacy,"Alexander B. Brummer, Xin Yang, Eric Ma, Margarita Gutova, Christine E. Brown, Russell C. Rockne",2021.10.01.462697;,https://www.biorxiv.org/content/10.1101/2021.10.01.462697v3
OligoTRAFTACs: A Generalizable Method for Transcription Factor Degradation,"Kusal T. G. Samarasinghe, Elvira An, Miriam A. Genuth, Ling Chu, Scott A. Holley, Craig M. Crews",2021.12.20.473482;,https://www.biorxiv.org/content/10.1101/2021.12.20.473482v1
Synthetic lethal screening identifies existing drugs with selective viability effects on Neurofibromatosis type-1 model systems,"Y. Wang, M. Stevens, T.R. Mandigo, S.J. Bouley, A. Sharma, S. Sengupta, A. Housden, N. Perrimon, J.A. Walker, B.E. Housden",2021.12.20.473481;,https://www.biorxiv.org/content/10.1101/2021.12.20.473481v1
Mapping pediatric brain tumors to their origins in the developing cerebellum,"Konstantin Okonechnikov, Piyush Joshi, Mari Sepp, Kevin Leiss, Ioannis Sarropoulos, Florent Murat, Martin Sill, Pengbo Beck, Kenneth Chun-Ho Chan, Andrey Korshunov, Felix Sahm, Maximilian Y. Deng, Dominik Sturm, John DeSisto, Andrew M. Donson, Nicholas K. Foreman, Adam L. Green, Giles Robinson, Brent A. Orr, Qingsong Gao, Emily Darrow, Jennifer L. Hadley, Paul A. Northcott, Johannes Gojo, Marina Ryzhova, Daisuke Kawauchi, Volker Hovestadt, Mariella G. Filbin, Andreas von Deimling, Marc Zuckermann, Kristian W. Pajtler, Marcel Kool, David T.W. Jones, Natalie Jäger, Lena M. Kutscher, Henrik Kaessmann, Stefan M. Pfister",2021.12.19.473154;,https://www.biorxiv.org/content/10.1101/2021.12.19.473154v1
The transcriptional hallmarks of intra-tumor heterogeneity across a thousand tumors,"Avishai Gavish, Michael Tyler, Dor Simkin, Daniel Kovarsky, L. Nicolas Gonzalez Castro, Debdatta Halder, Rony Chanoch-Myers, Julie Laffy, Michael Mints, Alissa R. Greenwald, Adi Wider, Rotem Tal, Avishay Spitzer, Toshiro Hara, Amit Tirosh, Sidharth V. Puram, Mario L. Suva, Itay Tirosh",2021.12.19.473368;,https://www.biorxiv.org/content/10.1101/2021.12.19.473368v1
Air Pollution Particles Hijack Peroxidasin to Disrupt Immunosurveillance and Promote Lung Cancer,"Zhenzhen Wang, Ziyu Zhai, Chunyu Chen, Xuejiao Tian, Zhen Xing, Panfei Xing, Yushun Yang, Junfeng Zhang, Chunming Wang, Lei Dong",2021.12.17.473156;,https://www.biorxiv.org/content/10.1101/2021.12.17.473156v1
MicroRNA-like snoRNA-derived RNAs (sdRNAs) promote castration resistant prostate cancer,"Alexander B. Coley, Ashlyn N. Stahly, Mohan V. Kasukurthi, Addison A. Barchie, Sam B. Hutcheson, Dominika Houserova, Yulong Huang, Brianna C. Watters, Valeria M. King, Meghan A. Dean, Justin T. Roberts, Jeffrey D. DeMeis, Cameron H. McInnis, Noel L. Godang, Ryan M. Wright, David F. Haider, Neha B. Piracha, Cana L. Brown, Zohaib M. Ijaz, Shengyu Li, Yaguang Xi, Oliver G. McDonald, Jingshan Huang, Glen M. Borchert",2021.12.17.473174;,https://www.biorxiv.org/content/10.1101/2021.12.17.473174v1
m6A demethylase ALKBH5 promotes tumor cell proliferation by destabilizing IGF2BPs target genes and worsens the prognosis of patients with non-small-cell lung cancer,"Kazuo Tsuchiya, Katsuhiro Yoshimura, Yuji Iwashita, Yusuke Inoue, Tsutomu Ohta, Hirofumi Watanabe, Hidetaka Yamada, Akikazu Kawase, Masayuki Tanahashi, Hiroshi Ogawa, Kazuhito Funai, Kazuya Shinmura, Takafumi Suda, Haruhiko Sugimura",2021.07.06.451216;,https://www.biorxiv.org/content/10.1101/2021.07.06.451216v2
"DeepMed: A unified, modular pipeline for end-to-end deep learning in computational pathology","Marko van Treeck, Didem Cifci, Narmin Ghaffari Laleh, Oliver Lester Saldanha, Chiara M. L. Loeffler, Katherine J. Hewitt, Hannah Sophie Muti, Amelie Echle, Tobias Seibel, Tobias Paul Seraphin, Christian Trautwein, Sebastian Foersch, Tom Luedde, Daniel Truhn, Jakob Nikolas Kather",2021.12.19.473344;,https://www.biorxiv.org/content/10.1101/2021.12.19.473344v1
Histone demethylase UTX regulates glioblastoma progression through affecting periostin expression,"Yan Luan, Yingfei Liu, Jingwen Xue, Ke Wang, Kaige Ma, Haixia Lu, Xinlin Chen, Yong Liu, Zhichao Zhang",2021.12.17.473115;,https://www.biorxiv.org/content/10.1101/2021.12.17.473115v1
Chromosome breaks in breast cancers occur near herpes tumor virus sequences and explain why cancer drugs stop working,Bernard Friedenson,2021.11.08.467751;,https://www.biorxiv.org/content/10.1101/2021.11.08.467751v3
Paracrine signalling between intestinal epithelial and tumour cells induces a regenerative programme,"Guillaume Jacquemin, Annabelle Wurmser, Mathilde Huyghe, Wenjie Sun, Zeinab Homayed, Candice Merle, Meghan Perkins, Fairouz Qasrawi, Sophie Richon, Florent Dingli, Guillaume Arras, Damarys Loew, Danijela Vignjevic, Julie Pannequin, Silvia Fre",2020.12.16.423051;,https://www.biorxiv.org/content/10.1101/2020.12.16.423051v2
"Chemical, molecular, and single cell analysis reveal chondroitin sulfate proteoglycan aberrancy in fibrolamellar carcinoma","Adam B. Francisco, Jine Li, Alaa R. Farghli, Matt Kanke, Bo Shui, Paul D. Soloway, Zhangjie Wang, Lola M. Reid, Jian Liu, Praveen Sethupathy",2021.12.07.471610;,https://www.biorxiv.org/content/10.1101/2021.12.07.471610v2
Water soluble polysaccharides from Spirulina platensis exhibited cyto/DNA protection and suppress the growth of gastric cancer cells via modulation of galectin-3,"Vinayak Uppin, Shylaja M Dharmesh, R Sarada",2021.12.16.473001;,https://www.biorxiv.org/content/10.1101/2021.12.16.473001v1
Microenvironmental factors in cell segregation and heterogeneity in breast cancer development,"J. Roberto Romero-Arias, Carlos A. González-Castro, Guillermo Ramírez-Santiago",2021.12.01.470838;,https://www.biorxiv.org/content/10.1101/2021.12.01.470838v3
Comparative assessment of genes driving cancer and somatic evolution in noncancer tissues: an update of the NCG resource,"Lisa Dressler, Michele Bortolomeazzi, Mohamed Reda Keddar, Hrvoje Misetic, Giulia Sartini, Amelia Acha-Sagredo, Lucia Montorsi, Neshika Wijewardhane, Dimitra Repana, Joel Nulsen, Jacki Goldman, Marc Pollit, Patrick Davis, Amy Strange, Karen Ambrose, Francesca D. Ciccarelli",2021.08.31.458177;,https://www.biorxiv.org/content/10.1101/2021.08.31.458177v2
Classical Mathematical Models for Prediction of Response to Chemotherapy and Immunotherapy,"Narmin Ghaffari Laleh, Chiara Maria Lavinia Loeffler, Julia Grajek, Kateřina Staňková, Alexander T. Pearson, Hannah Sophie Muti, Christian Trautwein, Heiko Enderling, Jan Poleszczuk, Jakob Nikolas Kather",2021.10.23.465549;,https://www.biorxiv.org/content/10.1101/2021.10.23.465549v2
RB1 loss triggers dependence on ESRRG in retinoblastoma,"Matthew G. Field, Jeffim N. Kuznetsoff, Michelle G. Zhang, James J. Dollar, Michael A. Durante, Yoseph Sayegh, Christina L. Decatur, Stefan Kurtenbach, Daniel Pelaez, J. William Harbour",2021.12.15.472842;,https://www.biorxiv.org/content/10.1101/2021.12.15.472842v1
Short senolytic or senostatic interventions rescue progression of radiation-induced frailty and premature ageing in mice,"Edward Fielder, Tengfei Wan, Ghazaleh Alimohammadiha, Abbas Ishaq, Evon Low, B. Melanie Weigand, George Kelly, Craig Parker, Brigid Griffin, Diana Jurk, Viktor I. Korolchuk, Thomas von Zglinicki, Satomi Miwa",2021.12.15.472756;,https://www.biorxiv.org/content/10.1101/2021.12.15.472756v1
A simple and direct method to define clonal selection in somatic mosaicism,"Verena Körber, Naser Ansari-Pour, Niels Asger Jakobsen, Rachel Moore, Nina Claudino, Marlen Metzner, Batchimeg Usukhbayar, Mirian Angulo Salazar, Simon Newman, Benjamin JL Kendrick, Adrian H Taylor, Rasheed Afinowi-Luitz, Roger Gundle, Bridget Watkins, Kim Wheway, Debra Beazley, Andrew J Carr, Paresh Vyas, Thomas Höfer",2021.12.15.472780;,https://www.biorxiv.org/content/10.1101/2021.12.15.472780v1
A Precision Medicine Approach to Metabolic Therapy for Breast Cancer in Mice,"Ngozi D. Akingbesote, Aaron Norman, Wanling Zhu, Alexandra A. Halberstam, Xinyi Zhang, Julia R. Foldi, Maryam B. Lustberg, Rachel J. Perry",2021.12.15.472809;,https://www.biorxiv.org/content/10.1101/2021.12.15.472809v1
Genomic and transcriptomic somatic alterations of hepatocellular carcinoma in non-cirrhotic livers,"Zachary L Skidmore, Jason Kunisaki, Yiing Lin, Kelsy C Cotto, Erica K Barnell, Jasreet Hundal, Kilannin Krysiak, Vincent Magrini, Lee Trani, Jason R Walker, Robert Fulton, Elizabeth M Brunt, Christopher A Miller, Richard K Wilson, Elaine R Mardis, Malachi Griffith, William Chapman, Obi L Griffith",2021.12.14.472689;,https://www.biorxiv.org/content/10.1101/2021.12.14.472689v1
The eukaryotic translation initiation factor eIF4E reprogrammes the splicing machinery and drives alternative splicing,"Mehdi Ghram, Gavin Morris, Biljana Culjkovic-Kraljacic, Patrick Gendron, Lucy Skrabanek, Maria Victoria Revuelta, Leandro Cerchietti, MonicaL Guzman, Katherine LB Borden",2021.12.07.471666;,https://www.biorxiv.org/content/10.1101/2021.12.07.471666v2
Combined SHP2 and ERK inhibition for the treatment of KRAS-driven Pancreatic Ductal Adenocarcinoma,"Katrin J. Ciecielski, Antonio Mulero-Sánchez, Alexandra Berninger, Laura Ruiz Cañas, Astrid Bosma, Kıvanç Görgülü, Nan Wu, Kalliope N. Diakopoulos, Ezgi Kaya-Aksoy, Dietrich A. Ruess, Derya Kabacaoğlu, Fränze Schmidt, Larissa Heinemann, Yuhui Fan, Bram Thijssen, Marieke van de Ven, Natalie Proost, Susanne Kossatz, Wolfgang A. Weber, Bruno Sainz Jr, Rene Bernards, Hana Algül, Marina Lesina, Sara Mainardi",2021.12.14.472574;,https://www.biorxiv.org/content/10.1101/2021.12.14.472574v1
Broad misappropriation of developmental splicing profile by cancer in multiple organs,"Arashdeep Singh, Arati Rajeevan, Vishaka Gopalan, Piyush Agrawal, Chi-Ping Day, Sridhar Hannenhalli",2021.12.13.472504;,https://www.biorxiv.org/content/10.1101/2021.12.13.472504v1
A Phylogenetic Approach to Inferring the Order in Which Mutations Arise during Cancer Progression,"Yuan Gao, Jeff Gaither, Julia Chifman, Laura Kubatko",2020.05.06.081398;,https://www.biorxiv.org/content/10.1101/2020.05.06.081398v7
Noncanonical Wnt/Ror2 signaling regulates cell-matrix crosstalk to prompt directional tumor cell invasion and dissemination in breast cancer,"Hongjiang Si, Na Zhao, Andrea Pedroza, Jeffrey M. Rosen, Chad J. Creighton, Kevin Roarty",2021.05.15.444295;,https://www.biorxiv.org/content/10.1101/2021.05.15.444295v2
"Nelfinavir induces cytotoxicity towards high-grade serous ovarian cancer cells, involving induction of the unfolded protein response, modulation of protein synthesis, DNA damage, lysosomal impairment, and potentiation of toxicity caused by proteasome inhibition","Mahbuba R Subeha, Alicia A Goyeneche, Prisca Bustamante, Michael A. Lisio, Julia V. Burnier, Carlos M. Telleria",2021.10.25.465799;,https://www.biorxiv.org/content/10.1101/2021.10.25.465799v2
Combinatorial tumor suppressor inactivation efficiently initiates lung adenocarcinoma with therapeutic vulnerabilities,"Maryam Yousefi, Gábor Boross, Carly Weiss, Christopher W. Murray, Jess D. Hebert, Hongchen Cai, Emily L. Ashkin, Saswati Karmakar, Laura Andrejka, Leo Chen, Minwei Wang, Min K. Tsai, Wen-Yang Lin, Chuan Li, Pegah Yakhchalian, Caterina I. Colón, Su- Kit Chew, Pauline Chu, Charles Swanton, Christian A. Kunder, Dmitri A. Petrov, Monte M. Winslow",2021.10.20.464849;,https://www.biorxiv.org/content/10.1101/2021.10.20.464849v2
RNA binding protein RBM3 augments kissing loop formation with lncRNAs to enhance translational control,"Afreen Asif Ali Sayed, Sonali Choudhury, Dharmalingam Subramaniam, Sumedha Gunewardena, Sivapriya Ponnurangam, Prasad Dandawate, Ossama Tawfik, David Standing, Subhash B. Padhye, Linheng Li, Tomoo Iwakuma, Shahid Umar, Roy A. Jensen, Sufi Mary Thomas, Shrikant Anant",2021.12.14.472669;,https://www.biorxiv.org/content/10.1101/2021.12.14.472669v1
A calibrated cell-based functional assay to aide classification of MLH1 DNA mismatch repair gene variants,"Abhijit Rath, Alexander A. Radecki, Kaussar Rahman, Rachel B. Gilmore, Jonathan R. Hudson, Matthew Cenci, Sean V. Tavtigian, James P. Grady, Christopher D. Heinen",2021.12.14.472580;,https://www.biorxiv.org/content/10.1101/2021.12.14.472580v1
Guiding ATR and PARP inhibitor combinations with chemogenomic screens,"Michal Zimmermann, Cynthia Bernier, Beatrice Kaiser, Sara Fournier, Li Li, Jessica Desjardins, Alexander Skeldon, Victoria Rimkunas, Artur Veloso, Jordan T. F. Young, Anne Roulston, Michael Zinda",2021.12.13.472393;,https://www.biorxiv.org/content/10.1101/2021.12.13.472393v1
RANK is an independent biomarker of poor prognosis in estrogen receptor-negative breast cancer and a therapeutic target in patient-derived xenografts,"Marina Ciscar, Eva M. Trinidad, Hector Perez-Montoyo, Mansour Alsaleem, Maria J. Jimenez-Santos, Michael Toss, Adrian Sanz-Moreno, Andrea Vethencourt, Gema Perez-Chacon, Anna Petit, Maria T. Soler-Monso, Jorge Gomez-Miragaya, Clara Gomez-Aleza, Maria Jimenez, Lacey E. Dobrolecki, Michael T. Lewis, Alejandra Bruna, Silvana Mouron, Miguel Quintela-Fandino, Fatima Al-Shahrour, Antonio Martinez-Aranda, Angels Sierra, Andrew R. Green, Emad Rakha, Eva Gonzalez-Suarez",2021.12.13.470911;,https://www.biorxiv.org/content/10.1101/2021.12.13.470911v1
Mechanistic insights of radiation-induced endothelial senescence impelling glioblastoma genomic instability at relapse,"Charlotte Degorre, Ophélie Renoult, Ann Christin Parplys, Hala Awada, Anne Clavreul, Manon Pietri, Lisa Oliver, Noemie Joalland, Michelle Ricoul, Catherine Gratas, François Vallette, Kirsten Borgmann, Laure Sabatier, Claire Pecqueur, François Paris",2021.12.13.472364;,https://www.biorxiv.org/content/10.1101/2021.12.13.472364v1
CRCM5484: A BET-BDII Selective Compound With Differential Anti-Leukemic Drug Potentiation,"Kendall Carrasco, Camille Montersino, Carine Derviaux, Magali Saez-Ayala, Laurent Hoffer, Audrey Restouin, Rémy Castellano, Justine Casassa, Philippe Roche, Eddy Pasquier, Sébastien Combes, Xavier Morelli, Yves Collette, Stéphane Betzi",2021.12.13.472388;,https://www.biorxiv.org/content/10.1101/2021.12.13.472388v1
Polyclonal lymphoid expansion drives paraneoplastic autoimmunity in neuroblastoma,"MI Rosenberg, E Greenstein, M Buchkovich, M Mikl, A Peres, E Santoni-Rugiu, D Reshef, A Salovin, DL Gibbs, MS Irwin, A Naranjo, I Ulitsky, PA de Alarcon, V Weigman, G Yaari, JA Panzer, N Friedman, JM Maris",2021.12.14.471886;,https://www.biorxiv.org/content/10.1101/2021.12.14.471886v1
Genome edited colorectal cancer organoid models reveal distinct microRNA activity patterns across different mutation profiles,"Jonathan W. Villanueva, Lawrence Kwong, Teng Han, Salvador Alonso Martinez, Fong Cheng Pan, Michael T. Shanahan, Matt Kanke, Shuibing Chen, Lukas E. Dow, Charles G. Danko, Praveen Sethupathy",2021.12.13.472432;,https://www.biorxiv.org/content/10.1101/2021.12.13.472432v1
Molecular switch between mammalian MLL complexes dictates response to Menin-MLL inhibition,"Yadira M. Soto-Feliciano, Francisco J. Sánchez-Rivera, Florian Perner, Douglas W. Barrows, Edward R. Kastenhuber, Yu-Jui Ho, Thomas Carroll, Yijun Xiong, Disha Anand, Alexey Soshnev, Leah Gates, Mary Clare Beytagh, David Cheon, Shengqing Gu, X. Shirley Liu, Andrei V. Krivtsov, Maximiliano Meneses, Elisa de Stanchina, Richard M. Stone, Scott A. Armstrong, Scott W. Lowe, C. David Allis",2021.10.22.465184;,https://www.biorxiv.org/content/10.1101/2021.10.22.465184v2
KRAS G12D can be targeted by potent salt-bridge forming inhibitors,"Zhongwei Mao, Hongying Xiao, Panpan Shen, Yu Yang, Jing Xue, Yunyun Yang, Yanguo Shang, Lilan Zhang, Xin Li, Yuying Zhang, Yanan Du, Chun-Chi Chen, Rey-Ting Guo, Yonghui Zhang",2021.12.13.472365;,https://www.biorxiv.org/content/10.1101/2021.12.13.472365v1
